USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23744 13572 ?        Ss   03:01   0:04 /sbin/init
root         377  0.0  0.0      0     0 ?        S    03:01   0:00 [irq/68-pciehp]
root         378  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-acpi_thermal_pm]
root         381  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/18:1-events]
root         383  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/18:3-mm_percpu_wq]
root         384  0.0  0.0      0     0 ?        I    03:01   0:01 [kworker/1:1-mm_percpu_wq]
root         385  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-mld]
root         386  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-ipv6_addrconf]
root         388  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/1:1H-kblockd]
root         394  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-kstrp]
root         396  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/11:1-mm_percpu_wq]
root         398  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/25:1-events]
root         399  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/28:1-i40e]
root         400  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/34:1-events]
root         402  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/45:1-mm_percpu_wq]
root         403  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/4:1-mm_percpu_wq]
root         404  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/8:1-events]
root         406  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/20:1-mm_percpu_wq]
root         407  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/26:1-mm_percpu_wq]
root         408  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/31:1-mm_percpu_wq]
root         410  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/46:1-mm_percpu_wq]
root         434  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/19:1-events]
root         437  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/23:1-mm_percpu_wq]
root         438  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-charger_manager]
root         441  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/6:1-mm_percpu_wq]
root         465  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/3:1H-kblockd]
root         468  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/7:1H-kblockd]
root         472  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/16:1H-kblockd]
root         487  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/2:1H-kblockd]
root         489  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/44:1H-kblockd]
root         490  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/12:1H-kblockd]
root         492  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/36:1H-kblockd]
root         495  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/38:1H-kblockd]
root         496  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/13:1H-kblockd]
root         497  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/24:1H-kblockd]
root         499  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/14:1H]
root         500  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/15:1H-kblockd]
root         504  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/25:1H-kblockd]
root         505  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/41:1H]
root         508  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/37:1H]
root         528  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/23:1H-kblockd]
root         531  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/6:1H-kblockd]
root         532  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/18:1H-kblockd]
root         545  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/40:1H-kblockd]
root         547  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/39:1H-kblockd]
root         548  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/5:1H-kblockd]
root         549  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/27:1H-kblockd]
root         550  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/29:1H-kblockd]
root         552  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/26:1H-kblockd]
root         553  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/28:1H-kblockd]
root         556  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/17:1H-kblockd]
root         557  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/4:1H-kblockd]
root         562  0.0  0.0      0     0 ?        S    03:01   0:00 [scsi_eh_0]
root         564  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-scsi_tmf_0]
root         565  0.0  0.0      0     0 ?        S    03:01   0:00 [scsi_eh_1]
root         567  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-scsi_tmf_1]
root         568  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-nvme-wq]
root         569  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-nvme-reset-wq]
root         570  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-nvme-delete-wq]
root         571  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-nvme-auth-wq]
root         576  0.0  0.0      0     0 ?        S    03:01   0:00 [scsi_eh_2]
root         577  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-scsi_tmf_2]
root         578  0.0  0.0      0     0 ?        S    03:01   0:00 [scsi_eh_3]
root         579  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-scsi_tmf_3]
root         580  0.0  0.0      0     0 ?        S    03:01   0:00 [scsi_eh_4]
root         581  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-scsi_tmf_4]
root         583  0.0  0.0      0     0 ?        S    03:01   0:00 [scsi_eh_5]
root         584  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-scsi_tmf_5]
root         599  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/9:1]
root         602  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/7:1-mm_percpu_wq]
root         603  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/10:1-mm_percpu_wq]
root         604  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/29:1-mm_percpu_wq]
root         605  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/27:1-mm_percpu_wq]
root         606  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/21:1-mm_percpu_wq]
root         607  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/22:1-mm_percpu_wq]
root         608  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/33:1-mm_percpu_wq]
root         610  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/32:1-events]
root         612  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/35:1-mm_percpu_wq]
root         613  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/44:1-events]
root         680  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-amdgpu-reset-dev]
root         681  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-ttm]
root         682  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-amdgpu_dm_hpd_rx_offload_wq]
root         683  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-amdgpu_dm_hpd_rx_offload_wq]
root         684  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-amdgpu_dm_hpd_rx_offload_wq]
root         685  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-amdgpu_dm_hpd_rx_offload_wq]
root         686  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-amdgpu_dm_hpd_rx_offload_wq]
root         687  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-dm_vblank_control_workqueue]
root         688  0.0  0.0      0     0 ?        S    03:01   0:00 [card1-crtc0]
root         689  0.0  0.0      0     0 ?        S    03:01   0:00 [card1-crtc1]
root         690  0.0  0.0      0     0 ?        S    03:01   0:00 [card1-crtc2]
root         691  0.0  0.0      0     0 ?        S    03:01   0:00 [card1-crtc3]
root         692  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-gfx_0.0.0]
root         693  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.0.0]
root         694  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.1.0]
root         695  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.2.0]
root         696  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.3.0]
root         697  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.0.1]
root         698  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.1.1]
root         699  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.2.1]
root         700  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-comp_1.3.1]
root         701  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-sdma0]
root         702  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-sdma1]
root         703  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-vcn_unified_0]
root         704  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-vcn_unified_1]
root         705  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-jpeg_dec]
root         920  0.0  0.0      0     0 ?        S    03:01   0:03 [jbd2/nvme2n1p2-8]
root         921  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-ext4-rsv-conversion]
root         928  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/8:1H-kblockd]
root         930  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/10:1H-kblockd]
root         931  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/9:1H-kblockd]
root         932  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/45:1H-kblockd]
root         933  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/31:1H-kblockd]
root         934  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/11:1H-kblockd]
root         935  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/33:1H-kblockd]
root         936  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/19:1H-kblockd]
root         937  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/32:1H-kblockd]
root         938  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/30:1H-kblockd]
root         939  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/34:1H-kblockd]
root         940  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/42:1H-kblockd]
root         941  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/35:1H-kblockd]
root         943  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/46:1H-kblockd]
root         944  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/22:1H-kblockd]
root         945  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/20:1H-kblockd]
root         946  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/21:1H-kblockd]
root         947  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/43:1H-kblockd]
root         949  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/47:1H-kblockd]
root         996  0.0  0.0  50840 15756 ?        S<s  03:01   0:01 /usr/lib/systemd/systemd-journald
root        1077  0.0  0.0  29812  6804 ?        Ss   03:01   0:00 /usr/lib/systemd/systemd-udevd
root        1099  0.0  0.0      0     0 ?        S    03:01   0:00 [psimon]
root        1228  0.0  0.0      0     0 ?        I    03:01   0:01 [kworker/36:2-mm_percpu_wq]
root        1291  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-cryptd]
root        1357  0.0  0.0      0     0 ?        I<   03:01   0:00 [kworker/R-led_workqueue]
root        1640  0.0  0.0 313908  5780 ?        Ssl  03:01   0:00 /usr/libexec/power-profiles-daemon
root        1651  0.0  0.0 3476460 34820 ?       Ssl  03:01   0:05 /snap/snapd/current/usr/lib/snapd/snapd
root        1655  0.0  0.0 313660  5764 ?        Ssl  03:01   0:01 /usr/libexec/accounts-daemon
root        1659  0.0  0.0   9364  2452 ?        Ss   03:01   0:00 /usr/sbin/cron -f -P
root        1660  0.0  0.0 309808  4820 ?        Ssl  03:01   0:00 /usr/libexec/switcheroo-control
root        1673  0.0  0.0  18136  6736 ?        Ss   03:01   0:00 /usr/lib/systemd/systemd-logind
root        1674  0.0  0.0  17592  7460 ?        Ss   03:01   0:00 /usr/lib/systemd/systemd-machined
root        1676  0.0  0.0 469836 10524 ?        Ssl  03:01   0:01 /usr/libexec/udisks2/udisksd
root        1677  0.0  0.0  73820 11068 ?        Ss   03:01   0:00 /usr/sbin/virtlockd
root        1678  0.0  0.0  73824 14344 ?        Ss   03:01   0:00 /usr/sbin/virtlogd
root        1748  0.0  0.0   2692   836 ?        S<   03:01   0:06 /usr/sbin/atopacctd
root        1752  0.0  0.0 337352 16152 ?        Ssl  03:01   0:03 /usr/sbin/NetworkManager --no-daemon
root        1758  0.0  0.0  17380  4452 ?        Ss   03:01   0:00 /usr/sbin/wpa_supplicant -u -s -O DIR=/run/wpa_supplicant GROUP=netdev
root        1814  0.0  0.0 392088  8876 ?        Ssl  03:01   0:00 /usr/sbin/ModemManager
root        1815  0.0  0.0 313752  7224 ?        Ssl  03:01   0:00 /usr/libexec/boltd
root        1817  0.0  0.0  30556 29864 ?        S<Ls 03:01   0:11 /usr/bin/atop -w /var/log/atop/atop_20251102 600
root        1913  0.0  0.0      0     0 ?        S    03:01   0:00 [psimon]
root        1916  0.0  0.0  38388 10152 ?        Ss   03:01   0:00 /usr/sbin/cupsd -l
root        1929  0.0  0.0 117924 23076 ?        Ssl  03:01   0:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root        1930  0.1  0.0 2764860 43760 ?       Ssl  03:01   1:17 /usr/bin/containerd
root        1988  0.0  0.0 315080  9332 ?        Ssl  03:01   0:00 /usr/sbin/gdm3
root        2008  0.0  0.0      0     0 ?        I    03:01   0:01 [kworker/25:2-mm_percpu_wq]
root        2087  0.0  0.0  11484   812 ?        S    03:01   0:00 /usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/lib/libvirt/libvirt_leaseshelper
root        2436  0.0  0.0 317916  8056 ?        Ssl  03:01   0:00 /usr/libexec/upowerd
root        2807  0.0  0.0 3675168 77384 ?       Ssl  03:01   0:23 /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root        3072  0.0  0.0 242868  9788 ?        Sl   03:01   0:00 gdm-session-worker [pam/gdm-password]
root        3185  0.0  0.0   2704  1984 ?        Ss   03:01   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
root        3978  0.0  0.0      0     0 ?        I    03:01   0:00 [kworker/32:2]
root        4362  0.0  0.0      0     0 ?        I    03:03   0:00 [kworker/26:2]
root       16446  0.0  0.0      0     0 ?        I    03:26   0:01 [kworker/41:1-events]
root       17235  0.0  0.0 483448 45376 ?        Ssl  03:29   0:03 /usr/libexec/fwupd/fwupd
root       18405  0.0  0.0      0     0 ?        I    03:39   0:00 [kworker/35:0]
root       18506  0.0  0.0      0     0 ?        I    03:39   0:02 [kworker/38:0-mm_percpu_wq]
root       20480  0.0  0.0      0     0 ?        I    03:47   0:00 [kworker/44:2]
root       21561  0.0  0.0      0     0 ?        I    03:51   0:01 [kworker/0:2-events]
root       21581  0.0  0.0      0     0 ?        I    03:51   0:00 [kworker/6:2]
root       28346  0.0  0.0      0     0 ?        I    03:58   0:00 [kworker/37:1-events]
root       28367  0.0  0.0      0     0 ?        I<   03:59   0:00 [kworker/R-tls-strp]
root       29970  0.0  0.0      0     0 ?        I    04:14   0:00 [kworker/43:1]
root       33671  0.0  0.0      0     0 ?        I    05:30   0:00 [kworker/2:0-events]
root       33939  0.0  0.0      0     0 ?        I    06:00   0:00 [kworker/15:1-cgroup_destroy]
root       34079  0.0  0.0      0     0 ?        I    06:06   0:00 [kworker/u196:1-events_unbound]
root       34675  0.0  0.0      0     0 ?        I    06:30   0:00 [kworker/30:2-mm_percpu_wq]
root       35466  0.0  0.0      0     0 ?        I    06:46   0:00 [kworker/24:2]
root       38754  0.0  0.0      0     0 ?        I    12:20   0:00 [kworker/20:3-cgroup_destroy]
root       39938  0.0  0.0      0     0 ?        I    14:30   0:00 [kworker/17:2-events_freezable]
root       43204  0.0  0.0      0     0 ?        I    16:20   0:00 [kworker/45:2]
root       43327  0.0  0.0      0     0 ?        I    16:30   0:00 [kworker/41:3]
root       43396  0.0  0.0      0     0 ?        I    16:34   0:00 [kworker/29:2]
root       45715  0.0  0.0      0     0 ?        I    17:10   0:00 [kworker/39:1-mm_percpu_wq]
root       47932  0.0  0.0      0     0 ?        I    17:28   0:00 [kworker/42:2]
root       48063  0.0  0.0      0     0 ?        I    17:30   0:00 [kworker/2:2-cgroup_destroy]
root       48234  0.0  0.0      0     0 ?        I    17:36   0:00 [kworker/3:0-i40e]
root       48290  0.0  0.0      0     0 ?        I    17:40   0:00 [kworker/15:2-mm_percpu_wq]
root       48299  0.0  0.0      0     0 ?        I    17:40   0:00 [kworker/u196:3-flush-259:5]
root       48445  0.0  0.0      0     0 ?        I    17:50   0:00 [kworker/47:3-cgroup_destroy]
root       48858  0.0  0.0      0     0 ?        I    18:11   0:00 [kworker/u194:2-kvfree_rcu_reclaim]
root       58990  0.0  0.0      0     0 ?        I    18:58   0:00 [kworker/39:0]
root       60365  0.0  0.0      0     0 ?        I    19:00   0:00 [kworker/17:1-cgroup_destroy]
root       62077  0.0  0.0      0     0 ?        I    19:05   0:00 [kworker/28:0]
root       62558  0.0  0.0      0     0 ?        I    19:10   0:00 [kworker/u196:2-kvfree_rcu_reclaim]
root       63294  0.0  0.0      0     0 ?        I    19:34   0:00 [kworker/u193:0-events_unbound]
root       63332  0.0  0.0      0     0 ?        I    19:35   0:00 [kworker/16:0-events]
root       63811  0.0  0.0      0     0 ?        I    19:36   0:00 [kworker/12:1-events]
root       64009  0.0  0.0      0     0 ?        I    19:37   0:00 [kworker/13:2]
root       64279  0.0  0.0      0     0 ?        I<   19:43   0:00 [kworker/u201:1-ttm]
root       65189  0.0  0.0      0     0 ?        I<   20:19   0:00 [kworker/u201:2-ttm]
root       65193  0.0  0.0      0     0 ?        I    20:20   0:00 [kworker/40:3-events]
root       65834  0.0  0.0      0     0 ?        I    20:30   0:00 [kworker/34:2-cgroup_destroy]
root       65849  0.0  0.0      0     0 ?        I<   20:30   0:00 [kworker/u200:11-ttm]
root       65867  0.0  0.0      0     0 ?        I    20:31   0:00 [kworker/16:1-cgroup_destroy]
root       65875  0.0  0.0      0     0 ?        I    20:32   0:01 [kworker/u195:1-kvfree_rcu_reclaim]
root       66176  0.0  0.0      0     0 ?        I    20:38   0:00 [kworker/u194:3-kvfree_rcu_reclaim]
root       66261  0.0  0.0      0     0 ?        I    20:40   0:00 [kworker/13:0-mm_percpu_wq]
root       67195  0.0  0.0      0     0 ?        I    20:46   0:00 [kworker/14:1-events]
root       68218  0.0  0.0      0     0 ?        I<   20:52   0:00 [kworker/u200:13-ttm]
root       68395  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/1:2-events]
root       70159  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/u193:3-flush-259:5]
root       70187  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/36:1-events]
root       70188  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/14:2-events]
root       70189  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/3:1-events]
root       70233  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/8:2]
root       70429  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/u193:4-kvfree_rcu_reclaim]
root       71133  0.0  0.0      0     0 ?        I<   20:54   0:00 [kworker/u199:2-ttm]
root       72496  0.0  0.0      0     0 ?        I    21:00   0:00 [kworker/4:0-events]
root       72541  0.0  0.0      0     0 ?        I    21:00   0:00 [kworker/u195:5-flush-259:5]
root       73267  0.0  0.0      0     0 ?        I    21:03   0:00 [kworker/40:0-mm_percpu_wq]
root       73344  0.0  0.0      0     0 ?        I    21:03   0:00 [kworker/5:1-events]
root       73438  0.0  0.0      0     0 ?        I    21:07   0:00 [kworker/u194:1-kvfree_rcu_reclaim]
root       73569  0.0  0.0      0     0 ?        I    21:08   0:00 [kworker/u195:0-kvfree_rcu_reclaim]
root       73571  0.0  0.0      0     0 ?        I    21:08   0:00 [kworker/u195:2-kvfree_rcu_reclaim]
root       73603  0.0  0.0      0     0 ?        I    21:10   0:00 [kworker/0:3-cgroup_destroy]
root       73784  0.0  0.0      0     0 ?        I    21:15   0:00 [kworker/u192:0-sdma1]
root       74586  0.0  0.0      0     0 ?        I<   21:17   0:00 [kworker/u200:0-ttm]
root       74587  0.0  0.0      0     0 ?        I<   21:17   0:00 [kworker/u200:1-ttm]
root       74592  0.0  0.0      0     0 ?        I<   21:17   0:00 [kworker/u198:2-ttm]
root       75018  0.0  0.0      0     0 ?        I    21:20   0:00 [kworker/12:3-events]
root       75054  0.0  0.0      0     0 ?        I<   21:20   0:00 [kworker/u199:1-ttm]
root       75109  0.0  0.0      0     0 ?        I    21:20   0:00 [kworker/u192:1-sdma1]
root       75941  0.0  0.0      0     0 ?        I<   21:24   0:00 [kworker/u200:2-ttm]
root       75961  0.0  0.0      0     0 ?        I<   21:24   0:00 [kworker/u198:0-ttm]
root       76304  0.0  0.0      0     0 ?        I    21:26   0:00 [kworker/u192:2-sdma0]
root       76704  0.0  0.0      0     0 ?        I    21:28   0:00 [kworker/38:1-events]
root       76900  0.0  0.0      0     0 ?        I    21:28   0:00 [kworker/5:0-mm_percpu_wq]
root       77138  0.0  0.0      0     0 ?        I    21:30   0:00 [kworker/21:3-cgroup_destroy]
root       77363  0.0  0.0      0     0 ?        I    21:32   0:00 [kworker/12:0-events]
root       77464  0.0  0.0      0     0 ?        I    21:33   0:00 [kworker/u192:3-gfx_0.0.0]
root       77574  0.0  0.0      0     0 ?        I    21:33   0:00 [kworker/16:2-events]
root       77639  0.0  0.0      0     0 ?        I    21:33   0:00 [kworker/5:2-mm_percpu_wq]
root       77714  0.0  0.0      0     0 ?        I    21:34   0:00 [kworker/u195:3-kvfree_rcu_reclaim]
root       77804  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:3-ttm]
root       77805  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:4-ttm]
root       77806  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:5-ttm]
root       77807  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:6-ttm]
root       77808  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:7-ttm]
root       77809  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:8-ttm]
root       77810  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:9-ttm]
root       77838  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:10-ttm]
root       77839  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:12-ttm]
root       77840  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:14-ttm]
root       77875  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u199:0]
root       77876  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u199:3]
root       77929  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:15-ttm]
root       77930  0.0  0.0      0     0 ?        I<   21:35   0:00 [kworker/u200:16]
root       78411  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:1-ttm]
root       78412  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:3-ttm]
root       78413  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:4-ttm]
root       78414  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:5-ttm]
root       78415  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:6-ttm]
root       78416  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:7-ttm]
root       78417  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:8-ttm]
root       78418  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:9-ttm]
root       78419  0.0  0.0      0     0 ?        I<   21:36   0:00 [kworker/u198:10]
